217 1 0.34765 0.343534
218 0.95 0.335108 0.346257
219 1 0.484197 0.447108
220 0.975 0.460432 0.363781
221 0.975 0.396211 0.429095
222 0.95 0.379916 0.494522
223 0.975 0.390356 0.669965
224 0.975 0.546995 0.845951
225 0.95 0.516078 0.740684
226 0.925 0.300781 0.571111
227 0.975 0.403648 0.416371
228 1 0.264247 0.502326
229 1 0.314365 0.230542
230 1 0.346979 0.335375
231 0.975 0.487917 0.448912
232 0.95 0.583407 0.55932
233 1 0.507668 0.490778
234 1 0.456086 0.391571
235 0.975 0.58584 0.474945
236 0.95 0.372428 0.369836
237 0.925 0.428242 0.405857
238 1 0.451068 0.43392
239 0.975 0.345857 0.334453
240 0.95 0.357046 0.369155
241 0.975 0.354491 0.397265
242 1 0.390246 0.251109
243 1 0.305809 0.2607
244 1 0.381316 0.294035
245 0.975 0.306864 0.392751
246 0.95 0.366254 0.322812
247 1 0.440817 0.324605
248 1 0.366015 0.474387
249 0.975 0.251636 0.32793
